,datetime,title,source,link
33,11/12/2025 1:36:38 PM,CRH price target raised to $116 from $110 at DA Davidson,TipRanks,/news/stocks/crh-price-target-raised-to-116-from-110-at-da-davidson-1035550038
34,11/12/2025 1:05:57 PM,BlueLinx expands distribution partnership with Oldcastle APG,TipRanks,/news/stocks/bluelinx-expands-distribution-partnership-with-oldcastle-apg-1035549943
35,11/11/2025 9:35:22 AM,CRH price target raised to $135 from $130 at JPMorgan,TipRanks,/news/stocks/crh-price-target-raised-to-135-from-130-at-jpmorgan-1035542227
36,11/11/2025 8:56:43 AM,"New Buy Rating for CRH plc (CRH), the Basic Materials Giant",TipRanks,/news/stocks/new-buy-rating-for-crh-plc-crh-the-basic-materials-giant-1035542160
37,11/11/2025 5:25:27 AM,CRH plc (CRH): New Buy Recommendation for This Basic Materials Giant,TipRanks,/news/stocks/crh-plc-crh-new-buy-recommendation-for-this-basic-materials-giant-1035541202
38,11/10/2025 7:00:22 PM,"CRH price target raised to 10,643 GBp from 10,404 GBp at Deutsche Bank",TipRanks,/news/stocks/crh-price-target-raised-to-10-643-gbp-from-10-404-gbp-at-deutsche-bank-1035537431
39,11/10/2025 2:36:12 PM,"New Buy Rating for CRH plc (CRH), the Basic Materials Giant",TipRanks,/news/stocks/new-buy-rating-for-crh-plc-crh-the-basic-materials-giant-1035536077
40,11/10/2025 7:35:21 AM,Citi Remains a Buy on CRH plc (CRH),TipRanks,/news/stocks/citi-remains-a-buy-on-crh-plc-crh-1035533097
41,11/7/2025 5:10:16 PM,CRH price target lowered to $131 from $134 at Morgan Stanley,TipRanks,/news/stocks/crh-price-target-lowered-to-131-from-134-at-morgan-stanley-1035520327
42,11/7/2025 12:36:47 PM,CRH plc (CRH): New Buy Recommendation for This Basic Materials Giant,TipRanks,/news/stocks/crh-plc-crh-new-buy-recommendation-for-this-basic-materials-giant-1035518576
43,11/7/2025 5:25:13 AM,"New Buy Rating for CRH plc (CRH), the Basic Materials Giant",TipRanks,/news/stocks/new-buy-rating-for-crh-plc-crh-the-basic-materials-giant-1035515758
44,11/6/2025 5:39:51 AM,CRH declares $0.37 dividend,Seeking Alpha,https://seekingalpha.com/news/4516848-crh-declares-0_37-dividend?utm_source=businessinsider&utm_medium=referral&feed_item_type=news
45,11/5/2025 9:49:45 PM,"CRH GAAP EPS of $2.21 beats by $0.01, revenue of $11.06B misses by $80M",Seeking Alpha,https://seekingalpha.com/news/4516532-crh-gaap-eps-of-2_21-beats-by-0_01-revenue-of-11_06b-misses-by-80m?utm_source=businessinsider&utm_medium=referral&feed_item_type=news
46,11/5/2025 9:42:54 PM,"CRH reports Q3 EPS $2.21, consensus $2.21",TipRanks,/news/stocks/crh-reports-q3-eps-2-21-consensus-2-21-1035500524
47,11/5/2025 9:42:07 PM,"CRH sees FY25 EPS $5.49-$5.72, consensus $5.61",TipRanks,/news/stocks/crh-sees-fy25-eps-5-49--5-72-consensus-5-61-1035500532
48,11/4/2025 10:41:47 PM,CRH Q3 2025 Earnings Preview,Seeking Alpha,https://seekingalpha.com/news/4514558-crh-q3-2025-earnings-preview?utm_source=businessinsider&utm_medium=referral&feed_item_type=news
49,11/3/2025 10:15:19 AM,"New Buy Rating for CRH plc (CRH), the Basic Materials Giant",TipRanks,/news/stocks/new-buy-rating-for-crh-plc-crh-the-basic-materials-giant-1035477966
50,10/24/2025 5:35:16 PM,CRH plc (CRH) Initiated with a Buy at J.P. Morgan,TipRanks,/news/stocks/crh-plc-crh-initiated-with-a-buy-at-j-p-morgan-1035426547
51,10/21/2025 11:16:34 AM,CRH plc (CRH): New Buy Recommendation for This Basic Materials Giant,TipRanks,/news/stocks/crh-plc-crh-new-buy-recommendation-for-this-basic-materials-giant-1035408254
52,10/20/2025 11:01:25 AM,CRH price target raised to $131 from $110 at Barclays,TipRanks,/news/stocks/crh-price-target-raised-to-131-from-110-at-barclays-1035402680
53,10/20/2025 1:25:29 AM,CRH plc (CRH): New Buy Recommendation for This Basic Materials Giant,TipRanks,/news/stocks/crh-plc-crh-new-buy-recommendation-for-this-basic-materials-giant-1035400473
54,10/14/2025 8:55:13 AM,CRH initiated with a Buy at UBS,TipRanks,/news/stocks/crh-initiated-with-a-buy-at-ubs-1035353367
55,10/14/2025 8:15:50 AM,CRH plc (CRH): New Buy Recommendation for This Basic Materials Giant,TipRanks,/news/stocks/crh-plc-crh-new-buy-recommendation-for-this-basic-materials-giant-1035353052
56,10/9/2025 12:25:33 PM,CRH assumed with an Overweight at Morgan Stanley,TipRanks,/news/stocks/crh-assumed-with-an-overweight-at-morgan-stanley-1035296187
57,10/8/2025 6:55:12 AM,CRH plc (CRH): New Buy Recommendation for This Basic Materials Giant,TipRanks,/news/stocks/crh-plc-crh-new-buy-recommendation-for-this-basic-materials-giant-1035282241
58,10/7/2025 8:25:33 PM,CRH initiated with an Overweight at Wells Fargo,TipRanks,/news/stocks/crh-initiated-with-an-overweight-at-wells-fargo-1035277760
59,10/2/2025 1:31:19 PM,CRH price target raised to $140 from $125 at Truist,TipRanks,/news/stocks/crh-price-target-raised-to-140-from-125-at-truist-1035248553
60,10/2/2025 11:35:51 AM,CRH plc (CRH) Receives a Buy from Truist Financial,TipRanks,/news/stocks/crh-plc-crh-receives-a-buy-from-truist-financial-1035248120
61,10/1/2025 12:21:27 PM,CRH price target raised to $152 from $112 at RBC Capital,TipRanks,/news/stocks/crh-price-target-raised-to-152-from-112-at-rbc-capital-1035244181
62,10/1/2025 11:46:06 AM,Barclays Remains a Buy on CRH plc (CRH),TipRanks,/news/stocks/barclays-remains-a-buy-on-crh-plc-crh-1035244041
63,10/1/2025 11:06:38 AM,"New Buy Rating for CRH plc (CRH), the Basic Materials Giant",TipRanks,/news/stocks/new-buy-rating-for-crh-plc-crh-the-basic-materials-giant-1035243814
64,9/30/2025 9:55:13 AM,CRH sees average annual revenue growth 7%-9% from 2026-2030,TipRanks,/news/stocks/crh-sees-average-annual-revenue-growth-7--9-from-2026-2030-1035239209
65,9/26/2025 1:50:51 PM,"CarMax downgraded, Kenvue upgraded: Wall Street’s top analyst calls",TipRanks,/news/stocks/carmax-downgraded-kenvue-upgraded-wall-street-s-top-analyst-calls-1035214887
66,9/26/2025 10:20:13 AM,CRH reinstated with a Buy at BofA,TipRanks,/news/stocks/crh-reinstated-with-a-buy-at-bofa-1035213635
67,9/24/2025 7:26:16 AM,CRH plc (CRH) Receives a Buy from Jefferies,TipRanks,/news/stocks/crh-plc-crh-receives-a-buy-from-jefferies-1035198212
68,9/11/2025 9:55:21 AM,CRH price target raised to $130 from $115 at Bernstein,TipRanks,/news/stocks/crh-price-target-raised-to-130-from-115-at-bernstein-1035136981
69,9/4/2025 8:45:11 AM,"New Buy Rating for CRH plc (CRH), the Basic Materials Giant",TipRanks,/news/stocks/new-buy-rating-for-crh-plc-crh-the-basic-materials-giant-1035115102
70,9/2/2025 6:55:21 PM,"CRH price target raised to 9,500 GBp from 8,800 GBp at Morgan Stanley",TipRanks,/news/stocks/crh-price-target-raised-to-9-500-gbp-from-8-800-gbp-at-morgan-stanley-1035108543
71,8/26/2025 10:10:48 AM,CRH assumed with an Overweight at JPMorgan,TipRanks,/news/stocks/crh-assumed-with-an-overweight-at-jpmorgan-1035078263
72,8/19/2025 5:15:19 AM,CRH plc (CRH): New Buy Recommendation for This Basic Materials Giant,TipRanks,/news/stocks/crh-plc-crh-new-buy-recommendation-for-this-basic-materials-giant-1035052933
73,8/11/2025 8:15:36 AM,"New Buy Rating for CRH plc (CRH), the Basic Materials Giant",TipRanks,/news/stocks/new-buy-rating-for-crh-plc-crh-the-basic-materials-giant-1035019448
74,8/11/2025 6:45:11 AM,"New Buy Rating for CRH plc (CRH), the Basic Materials Giant",TipRanks,/news/stocks/new-buy-rating-for-crh-plc-crh-the-basic-materials-giant-1035018902
75,8/9/2025 1:45:36 AM,CRH plc (CRH): New Buy Recommendation for This Basic Materials Giant,TipRanks,/news/stocks/crh-plc-crh-new-buy-recommendation-for-this-basic-materials-giant-1035013298
76,8/9/2025 12:25:50 AM,CRH plc (CRH): New Buy Recommendation for This Basic Materials Giant,TipRanks,/news/stocks/crh-plc-crh-new-buy-recommendation-for-this-basic-materials-giant-1035013220
77,8/8/2025 4:50:40 PM,"CRH price target raised to 8,800 GBp from 8,200 GBp at Morgan Stanley",TipRanks,/news/stocks/crh-price-target-raised-to-8-800-gbp-from-8-200-gbp-at-morgan-stanley-1035012714
78,8/7/2025 8:27:33 AM,CRH plc (CRH) Receives a Buy from Barclays,TipRanks,/news/stocks/crh-plc-crh-receives-a-buy-from-barclays-1035001732
79,8/7/2025 7:43:11 AM,CRH declares $0.37 dividend,Seeking Alpha,https://seekingalpha.com/news/4481025-crh-declares-0_37-dividend?utm_source=businessinsider&utm_medium=referral&feed_item_type=news
80,8/5/2025 9:35:36 PM,CRH Q2 2025 Earnings Preview,Seeking Alpha,https://seekingalpha.com/news/4478623-crh-q2-2025-earnings-preview?utm_source=businessinsider&utm_medium=referral&feed_item_type=news
81,7/31/2025 1:45:45 AM,CRH plc (CRH): New Buy Recommendation for This Basic Materials Giant,TipRanks,/news/stocks/crh-plc-crh-new-buy-recommendation-for-this-basic-materials-giant-1034963878
82,7/30/2025 11:59:01 AM,CRH plc (CRH) Receives a Rating Update from a Top Analyst,TipRanks,/news/stocks/crh-plc-crh-receives-a-rating-update-from-a-top-analyst-1034959673
83,7/29/2025 12:22:20 PM,CRH to acquire Eco Material Technologies for $2.1B,Seeking Alpha,https://seekingalpha.com/news/4473263-crh-to-acquire-eco-material-technologies-for-21b?utm_source=businessinsider&utm_medium=referral&feed_item_type=news
84,7/26/2025 2:15:17 AM,CRH plc (CRH): New Buy Recommendation for This Basic Materials Giant,TipRanks,/news/stocks/crh-plc-crh-new-buy-recommendation-for-this-basic-materials-giant-1034942190
85,7/23/2025 10:26:22 AM,"New Buy Rating for CRH plc (CRH), the Basic Materials Giant",TipRanks,/news/stocks/new-buy-rating-for-crh-plc-crh-the-basic-materials-giant-1034929443
86,7/21/2025 10:25:00 PM,Is BP Coming to America? Stock Climbs as New Chairman Boasts U.S. Listing Experience,TipRanks,/news/stocks/is-bp-coming-to-america-stock-climbs-as-new-chairman-boasts-u-s-listing-experience-1034918414
87,7/21/2025 4:25:43 PM,"CRH price target lowered to 8,601 GBp from 8,993 GBp at Deutsche Bank",TipRanks,/news/stocks/crh-price-target-lowered-to-8-601-gbp-from-8-993-gbp-at-deutsche-bank-1034919747
88,7/16/2025 9:55:55 AM,CRH plc (CRH) Receives a Buy from Citi,TipRanks,/news/stocks/crh-plc-crh-receives-a-buy-from-citi-1034904369
89,7/10/2025 10:21:26 AM,CRH downgraded to Neutral from Buy at DA Davidson,TipRanks,/news/stocks/crh-downgraded-to-neutral-from-buy-at-da-davidson-1034886695
90,7/10/2025 10:16:36 AM,CRH downgraded to Neutral from Buy at DA Davidson,TipRanks,/news/stocks/crh-downgraded-to-neutral-from-buy-at-da-davidson-1034886721
91,7/9/2025 4:55:42 PM,CRH plc (CRH): New Buy Recommendation for This Basic Materials Giant,TipRanks,/news/stocks/crh-plc-crh-new-buy-recommendation-for-this-basic-materials-giant-1034883774
92,7/8/2025 11:17:22 AM,CRH plc (CRH) Receives a Buy from Truist Financial,TipRanks,/news/stocks/crh-plc-crh-receives-a-buy-from-truist-financial-1034878952
93,7/3/2025 12:32:00 AM,British Drugs Giant AstraZeneca Pondering Stock Market Shift to the U.S.,TipRanks,/news/stocks/british-drugs-giant-astrazeneca-pondering-stock-market-shift-to-the-u-s-1034868972
94,7/1/2025 9:25:10 PM,CRH price target lowered to $102 from $105 at Goldman Sachs,TipRanks,/news/stocks/crh-price-target-lowered-to-102-from-105-at-goldman-sachs-1034865768
95,7/1/2025 4:36:22 PM,Truist Financial Remains a Buy on CRH plc (CRH),TipRanks,/news/stocks/truist-financial-remains-a-buy-on-crh-plc-crh-1034865452
96,7/1/2025 12:45:31 PM,Largest borrow rate increases among liquid names,TipRanks,/news/stocks/largest-borrow-rate-increases-among-liquid-names-1034864903
97,6/27/2025 6:55:08 AM,"New Buy Rating for CRH plc (CRH), the Basic Materials Giant",TipRanks,/news/stocks/new-buy-rating-for-crh-plc-crh-the-basic-materials-giant-1034856616
98,6/18/2025 9:05:38 AM,CRH plc (CRH): New Buy Recommendation for This Basic Materials Giant,TipRanks,/news/stocks/crh-plc-crh-new-buy-recommendation-for-this-basic-materials-giant-1034833042
99,6/18/2025 1:46:08 AM,RBC Capital Keeps Their Buy Rating on CRH plc (CRH),TipRanks,/news/stocks/rbc-capital-keeps-their-buy-rating-on-crh-plc-crh-1034831528
100,6/10/2025 12:10:43 PM,CRH Ventures leads Series A investment in VODA.ai,TipRanks,/news/stocks/crh-ventures-leads-series-a-investment-in-voda-ai-1034811141
101,5/24/2025 1:35:35 AM,Kepler Capital  Sticks to Its Buy Rating for CRH plc (CRH),TipRanks,/news/stocks/kepler-capital-sticks-to-its-buy-rating-for-crh-plc-crh-1034761228
102,5/13/2025 9:40:26 AM,CRH initiated with an Outperform at Bernstein,TipRanks,/news/stocks/crh-initiated-with-an-outperform-at-bernstein-1034715347
103,5/9/2025 5:57:32 AM,"New Buy Rating for CRH plc (CRH), the Basic Materials Giant",TipRanks,/news/stocks/new-buy-rating-for-crh-plc-crh-the-basic-materials-giant-1034699350
104,5/8/2025 12:46:05 PM,CRH plc (CRH) Receives a Rating Update from a Top Analyst,TipRanks,/news/stocks/crh-plc-crh-receives-a-rating-update-from-a-top-analyst-1034694225
105,5/8/2025 5:28:18 AM,Citi Keeps Their Buy Rating on CRH plc (CRH),TipRanks,/news/stocks/citi-keeps-their-buy-rating-on-crh-plc-crh-1034691224
106,5/8/2025 1:57:57 AM,RBC Capital Keeps Their Buy Rating on CRH plc (CRH),TipRanks,/news/stocks/rbc-capital-keeps-their-buy-rating-on-crh-plc-crh-1034690182
107,5/8/2025 1:49:35 AM,Kepler Capital  Sticks to Their Buy Rating for CRH plc (CRH),TipRanks,/news/stocks/kepler-capital-sticks-to-their-buy-rating-for-crh-plc-crh-1034689912
108,5/7/2025 5:26:18 PM,"CRH price target lowered to 7,900 GBp from 8,000 GBp at Morgan Stanley",TipRanks,/news/stocks/crh-price-target-lowered-to-7-900-gbp-from-8-000-gbp-at-morgan-stanley-1034687278
109,5/7/2025 12:00:11 PM,Loop Capital Markets Sticks to Its Buy Rating for CRH plc (CRH),TipRanks,/news/stocks/loop-capital-markets-sticks-to-its-buy-rating-for-crh-plc-crh-1034685759
110,5/6/2025 10:20:12 PM,CRH price target raised to $105 from $96 at Goldman Sachs,TipRanks,/news/stocks/crh-price-target-raised-to-105-from-96-at-goldman-sachs-1034679706
111,5/6/2025 11:54:32 AM,CRH plc (CRH) Receives a Rating Update from a Top Analyst,TipRanks,/news/stocks/crh-plc-crh-receives-a-rating-update-from-a-top-analyst-1034677702
112,5/6/2025 9:45:28 AM,CRH declares $0.37 dividend,Seeking Alpha,https://seekingalpha.com/news/4441645-crh-declares-0_37-dividend?utm_source=businessinsider&utm_medium=referral&feed_item_type=news
113,5/5/2025 8:16:31 PM,"CRH reports Q1 EPS (15c), consensus (9c)",TipRanks,/news/stocks/crh-reports-q1-eps-15c-consensus-9c-1034672260
114,5/5/2025 8:15:52 PM,"CRH backs FY25 EPS view $5.34-$5.80, consensus $5.76",TipRanks,/news/stocks/crh-backs-fy25-eps-view-5-34--5-80-consensus-5-76-1034672265
115,5/5/2025 8:12:29 PM,"CRH GAAP EPS of -$0.15 misses by $0.06, revenue of $6.8B beats by $60M",Seeking Alpha,https://seekingalpha.com/news/4441294-crh-gaap-eps-of-0_15-misses-by-0_06-revenue-of-6_8b-beats-by-60m?utm_source=businessinsider&utm_medium=referral&feed_item_type=news
116,5/5/2025 6:35:13 PM,CRH options imply 4.0% move in share price post-earnings,TipRanks,/news/stocks/crh-options-imply-4-0-move-in-share-price-post-earnings-1034672135
117,5/5/2025 2:35:21 PM,CRH Q1 2025 Earnings Preview,Seeking Alpha,https://seekingalpha.com/news/4440677-crh-q1-2025-earnings-preview?utm_source=businessinsider&utm_medium=referral&feed_item_type=news
118,5/2/2025 1:50:07 AM,CRH plc (CRH): New Buy Recommendation for This Basic Materials Giant,TipRanks,/news/stocks/crh-plc-crh-new-buy-recommendation-for-this-basic-materials-giant-1034661431
119,4/25/2025 8:41:11 AM,CRH initiated with an Overweight at Morgan Stanley,TipRanks,/news/stocks/crh-initiated-with-an-overweight-at-morgan-stanley-1034627038
120,4/17/2025 12:12:18 PM,CRH appoints Nancy Buese as CFO,TipRanks,/news/stocks/crh-appoints-nancy-buese-as-cfo-1034596584
121,4/14/2025 9:45:17 PM,CRH price target lowered to $108 from $127 at RBC Capital,TipRanks,/news/stocks/crh-price-target-lowered-to-108-from-127-at-rbc-capital-1034582360
122,4/14/2025 10:37:42 AM,CRH plc (CRH): New Buy Recommendation for This Basic Materials Giant,TipRanks,/news/stocks/crh-plc-crh-new-buy-recommendation-for-this-basic-materials-giant-1034580684
123,4/9/2025 9:10:36 AM,CRH initiated with a Buy at Loop Capital,TipRanks,/news/stocks/crh-initiated-with-a-buy-at-loop-capital-1034565673
124,4/8/2025 8:25:49 PM,CRH initiated with a Buy at Loop Capital,TipRanks,/news/stocks/crh-initiated-with-a-buy-at-loop-capital-1034562561
125,3/21/2025 3:30:24 PM,CRH call volume above normal and directionally bullish,TipRanks,/news/stocks/crh-call-volume-above-normal-and-directionally-bullish-1034504154
126,3/20/2025 11:16:26 AM,"New Buy Rating for CRH plc (CRH), the Basic Materials Giant",TipRanks,/news/stocks/new-buy-rating-for-crh-plc-crh-the-basic-materials-giant-1034498661
127,3/12/2025 12:07:22 PM,J.P. Morgan Reaffirms Their Buy Rating on CRH plc (CRH),TipRanks,/news/stocks/j-p-morgan-reaffirms-their-buy-rating-on-crh-plc-crh-1034468853
128,3/7/2025 5:25:42 PM,CRH call volume above normal and directionally bullish,TipRanks,/news/stocks/crh-call-volume-above-normal-and-directionally-bullish-1034454911
129,3/6/2025 7:45:35 AM,"New Buy Rating for CRH plc (CRH), the Basic Materials Giant",TipRanks,/news/stocks/new-buy-rating-for-crh-plc-crh-the-basic-materials-giant-1034446958
130,3/3/2025 1:25:22 PM,"New Buy Rating for CRH plc (CRH), the Basic Materials Giant",TipRanks,/news/stocks/new-buy-rating-for-crh-plc-crh-the-basic-materials-giant-1034432964
131,3/3/2025 12:47:16 PM,CRH plc (CRH): New Buy Recommendation for This Basic Materials Giant,TipRanks,/news/stocks/crh-plc-crh-new-buy-recommendation-for-this-basic-materials-giant-1034432602
132,3/3/2025 11:55:27 AM,"New Buy Rating for CRH plc (CRH), the Basic Materials Giant",TipRanks,/news/stocks/new-buy-rating-for-crh-plc-crh-the-basic-materials-giant-1034432220
133,3/1/2025 1:49:32 AM,CRH plc (CRH): New Buy Recommendation for This Basic Materials Giant,TipRanks,/news/stocks/crh-plc-crh-new-buy-recommendation-for-this-basic-materials-giant-1034427687
134,2/28/2025 9:31:14 AM,CRH price target raised to $120 from $115 at Berenberg,TipRanks,/news/stocks/crh-price-target-raised-to-120-from-115-at-berenberg-1034423886
135,2/28/2025 6:45:59 AM,"New Buy Rating for CRH plc (CRH), the Basic Materials Giant",TipRanks,/news/stocks/new-buy-rating-for-crh-plc-crh-the-basic-materials-giant-1034423190
136,2/27/2025 2:28:25 PM,CRH raises dividend by ~6%,Seeking Alpha,https://seekingalpha.com/news/4414914-crh-raises-dividend-by-6?utm_source=businessinsider&utm_medium=referral&feed_item_type=news
137,2/27/2025 2:17:59 PM,Bank of America Securities Remains a Buy on CRH plc (CRH),TipRanks,/news/stocks/bank-of-america-securities-remains-a-buy-on-crh-plc-crh-1034419174
138,2/27/2025 1:30:06 PM,D.A. Davidson Keeps Their Buy Rating on CRH plc (CRH),TipRanks,/news/stocks/d-a-davidson-keeps-their-buy-rating-on-crh-plc-crh-1034418789
139,2/27/2025 12:29:25 PM,"New Buy Rating for CRH plc (CRH), the Basic Materials Giant",TipRanks,/news/stocks/new-buy-rating-for-crh-plc-crh-the-basic-materials-giant-1034418220
140,2/27/2025 10:24:23 AM,Barclays Remains a Buy on CRH plc (CRH),TipRanks,/news/stocks/barclays-remains-a-buy-on-crh-plc-crh-1034417210
141,2/26/2025 9:50:29 PM,CRH continues buyback program,TipRanks,/news/stocks/crh-continues-buyback-program-1034414436
142,2/26/2025 9:35:23 PM,CRH reports Q4 results,Seeking Alpha,https://seekingalpha.com/news/4414432-crh-reports-q4-results?utm_source=businessinsider&utm_medium=referral&feed_item_type=news
143,2/26/2025 9:24:32 PM,"CRH reports Q4 EPS pre-impairment $1.45, consensus $1.42",TipRanks,/news/stocks/crh-reports-q4-eps-pre-impairment-1-45-consensus-1-42-1034414384
144,2/25/2025 10:35:21 PM,CRH Q4 2024 Earnings Preview,Seeking Alpha,https://seekingalpha.com/news/4413257-crh-q4-2024-earnings-preview?utm_source=businessinsider&utm_medium=referral&feed_item_type=news
145,2/19/2025 1:36:51 AM,Kepler Capital  Keeps Their Buy Rating on CRH plc (CRH),TipRanks,/news/stocks/kepler-capital-keeps-their-buy-rating-on-crh-plc-crh-1034376674
146,2/14/2025 5:45:44 PM,"Oldcastle APG acquires Gardenscape facilities, terms not disclosed",TipRanks,/news/stocks/oldcastle-apg-acquires-gardenscape-facilities-terms-not-disclosed-1034364034
